age,location,text,r,g,b,x,y
30代,横浜,育児してて子どもはかわいいけど大変！！,0.165622897,-4.317310106,4.098207772,2.525373128,9.387803421
20代,横浜,じじ、ばばとの一緒の生活、、、。何でもっと協力してくれないの？日々母子家庭、、、,-0.55563252,-9.247699117,2.022439606,3.714195328,19.47830132
30代,横浜,私立の幼稚園しかないので費用の負担が大きい。もう少し援助があればと思います。,0.352365176,8.765537413,-2.811772782,-11.7251735,16.0718276
30代,横浜,自分の子供以外に興味、関心がない人が多いので、もっと皆で沢山関わりをもって皆で子供を育てられる様な地域環境になれたらいい,3.903680532,-7.280650503,-2.963392719,-10.1445398,-14.08288946
30代,横浜,離乳食をあまり食べてくれない。,1.6447725,-0.01862835,5.445610128,-0.96043622,2.5814257
30代,横浜,電車やバスに乗ってもなかなか席をゆずってもらえない！せめて優先席は空けておいてほしい！,-12.26985741,-1.643827822,1.68779366,15.52333153,-12.46966765
20代,横浜,離乳食がススまない！,6.98089113,-2.237379497,-0.761330826,-4.138046653,-10.61033125
30代,横浜,エレベーターがない駅が困ります,-7.753297932,-2.134555983,3.658932984,6.787231832,-12.96286014
30代,横浜,保育園や幼ち園が空きないのどうにかして欲しいです,5.177338606,10.26845095,7.409591074,22.71397966,6.96589761
30代,横浜,移動しやすい環境づくり,-2.417915101,-4.858769347,2.895126492,1.156487745,14.56672363
20代,横浜,ゲームばっかりせずに子供を見ろ！！,-1.394801929,1.682638804,-1.148370446,-4.319931651,13.02189312
30代,横浜,出産費もう少し公費を出してほしい,-1.325678755,8.555354122,-4.781279781,-14.33029857,13.3951342
20代,横浜,地下鉄にもっとエレベーターがほしい,-8.010993509,-2.019876886,3.34920023,6.852561104,-12.64601151
30代,横浜,食事が少なく困っています,2.069936956,-1.692660798,-5.208629965,-13.01147418,-3.355458834
,横浜,待機児童0にはなってないー！！,5.449088457,9.358830925,6.639860321,21.58770535,6.852467271
20代,横浜,育児に協力してほしい,-0.590140366,-5.900942605,2.398025095,2.405852467,15.83613404
20代,横浜,エレベーターでの移動。駅（とくに横浜駅！！）もう少し楽にしてほしい！,-11.67013476,-0.898727116,-4.274952206,14.93166234,-20.15693774
20代,横浜,3段ぐらいの必要ない階段が多くてこまる！！,-7.200652845,-2.069843755,6.287489584,9.071685028,-7.550339629
20代,横浜,長く預けられる幼稚園をもう少し増やしてほしい。補助金も増えるといいです。,-1.437451112,8.519538904,-4.442646497,-14.31997351,13.37783206
20代,横浜,赤ちゃん連れでも行けるお店を増やしてほしい！オムツかえシートやざしきｅｔｃ、、、,-11.45509244,-0.523566677,-4.432564113,14.9539619,-20.11331347
20代,横浜,保育園もっと0、1才児枠ふやしてほしい。仕事ふっきできなくて困っている。,7.259230321,3.668269155,-1.575400711,11.65676892,7.980923912
30代,横浜,主産費用の補助がもう少しあるとうれしいです。,0.445333017,8.056103644,-2.197051578,-10.86197658,15.95250694
20代,横浜,出産費用、健診代が高い。里帰りしたら助成金が使えないとか！！！なんの為の助成金！？ドコでも使えるようにしておいてくれないと産後、誰が申請しに行かなきゃいけないと思ってるの！？,-1.080575602,10.26445776,-8.763396008,-18.37297854,16.32347089
30代,横浜,出産の病院が少ない。里帰り出産後のケアを住んでる町でのやり方がわからない。,3.673244397,-2.188092541,-7.801963718,-16.99241821,-6.152481029
30代,横浜,ベビーカーで移動しやすい環境作りをして下さい,-8.007761364,-3.563246571,0.48577798,3.813876458,-15.84287072
30代,横浜,子連れでランチ出来るお店を増やして欲しい,-8.44584753,-3.113183931,7.329241253,9.806831821,-6.464566874
20代,横浜,中々ママ友ができないので、子供の為にも沢山お友達作ってあげたい！！,7.374119774,-4.282236534,-3.003266056,-8.659216894,-10.03868194
40代,横浜,子連れで旅行に行きたい,5.653388747,-5.47570881,2.694795612,-3.961298108,-5.339809727
20代,横浜,満員電車の冷たい目が怖い！！子供がねててもベビーカーおいてとか厳しいです。,-7.787249327,-1.922138872,6.049393372,9.322414257,-7.927786742
20代,横浜,電車の車両にベビーカーや小さい子供がいる人用がほしい！！！ベビーカーの置き場に困る。,-9.032782443,-1.84021447,-3.143587536,11.57055508,-20.08997835
30代,横浜,もっと子供を連れて遊べる場所がほしい。,-1.41074265,3.792622691,3.216631661,-6.337512556,4.677928749
30代,横浜,エレベーターやエスカレーターがない所が多い！！,-10.65477691,-3.91486428,4.142997593,14.54749049,-6.129077491
30代,横浜,幼ちえんが少ないし、公立がなくて、高い,3.533550364,0.664928219,4.730824317,2.467417747,3.239134339
20代,横浜,若いからダメな母みたいなこと言われてちゃんと育てられてるとか言われるから見た目じゃなく、中身をみてほしいな,2.567627771,-1.640800178,-9.636097146,-18.80077333,-5.343036348
20代,横浜,バスにベビーカーを乗せられるように広くしてほしい,-7.044005885,-4.180350442,0.437797266,2.51713848,-15.08342592
,横浜,ベビーカーは肩身が狭い。バス、電車きもち良く利用できるようになるといいな。,-12.24708664,1.141219915,-3.09247701,16.4975272,-16.70275652
20代,横浜,病院の出産するとき子どももどうはんできるといいな,-1.251876706,-1.612317699,-5.976525642,-9.952435646,-1.809018129
30代,横浜,保育園をもっと増やして、なおかつ安くしてほしい,9.944289785,0.319311622,2.306496468,8.845213451,1.036539478
20代,横浜,育児してないくせにしたような言い方やめろ。1週間、1対1で育児してみろ。,2.063273229,-2.541639277,-6.842648235,-14.9407837,-4.088034024
30代,横浜,お出かけ先がマンネリ化しているので、、、もっとベビー連れてあそびに行ける所の情報がほしいです,-3.456143738,0.455036146,6.806603543,1.436059729,-3.493262613
20代,横浜,駅によってエレベーターがあったり、なかったり、、、手伝ってくれる人がいると助かりまーす。,-11.16969624,0.664808734,-0.252107574,13.82494548,-15.09590196
30代,横浜,駅にエレベーターがない駅がある（菊名えき）,-11.14963609,-0.34412504,-0.482974415,14.06184453,-15.16285529
30代,横浜,出産費用が高い。もう少し補助があれば助かる。,-1.911146533,9.073549893,-4.446411173,-14.32164637,13.39602788
30代,横浜,赤ちゃん連れでもお出かけしやすい環境にしてほしい。,-5.686462307,-3.306622353,0.361014802,0.546205583,-13.60482064
30代,横浜,子どもの遊び場が少ない,0.572208724,-0.479254274,7.737255692,-2.073945266,0.482827311
20代,横浜,個人、総合などで分娩費がバラバラ。統一してもらえると助かる。,-0.412401376,3.46439164,-5.505933897,-15.53070157,6.072099525
20代,横浜,ベビーシッターが雇ってほしいですが、費用が高い,-2.196719813,6.616451156,-2.283390764,-11.19310766,11.79319031
30代,横浜,どこに行っても子供が泣くと、冷たい目でみられる,5.728799452,-2.660670291,-4.326625073,-11.02343428,-7.522006809
,横浜,離乳食食べない、、、,1.763699901,-0.396127113,5.845117202,-0.960166753,2.581697109
30代,横浜,近所の保育園に入れるようになってほしい,2.892578661,1.613308217,1.315999602,9.750328267,11.49171463
20代,横浜,公共の場でもう少し協力してほしい,1.350383982,-5.647211248,0.961655964,2.607891925,13.21652822
20代,横浜,・ベビーカーを押していて冷たい目をされる。・駅にもっとエレベーターを増やして欲しい。・赤ちゃん居るだけで、周りから嫌がられる。,-11.50855453,-1.25842532,-4.139182132,14.93068283,-20.15502282
20代,横浜,休みの日1日家でだらだらするな！！少しはうごけ！！,1.449593348,-6.016964618,0.826279357,2.748755418,13.22367724
40代,横浜,夫に育児に協力的になってもらいたいです。（産前産後も変わらず自分中心にイライラします）,-1.453947777,-9.384362766,1.960410745,3.900081856,19.65459477
20代,横浜,バスや電車で子供がぐずったりすると、冷たい目で見てきたり、うるさいとか言われたり、、、,-6.413429802,0.301345169,5.166952922,7.119138524,-9.577323294
20代,横浜,ベビーカーがもっとじゃまにならないような広いしせつがふえるといい。,-1.063239899,1.001264081,-2.322215691,-4.132532332,10.31798976
20代,横浜,電車内で子連れに冷たい視線だったり、ベビーカーをジャマそうにする人が目立つ。もっとやさしい環境になってほしい。,-9.30868114,-0.240769409,5.179987894,11.33513217,-10.21989001
30代,横浜,ベビーカーは必要！電車、バス自由につかわせて！！！,-11.73682056,1.525392148,2.68786203,10.58293378,-14.47748732
40代,横浜,ママの休みの日がほしかった、、、たまにはパパ手伝ってね！,-1.241491995,-6.663881632,0.900060524,1.574095101,17.52347281
40代,横浜,もうちょっと公共施設をベビーカーとか使いやすくしてほしい,-7.044566359,-4.179876364,0.438738387,2.516570209,-15.08395211
10代,横浜,ベビーチェアのあるレストラン等をふやしてほしい。,-11.1269368,0.098028394,0.196599386,13.8993397,-15.12824955
30代,横浜,駅のエレベーターを分かりやすくしてほしい,-7.723793064,-2.799267655,3.568578711,6.840480065,-12.6309684
30代,横浜,・ママ同士のコミュニティがもっとあれば良いのに、、、。・子連れで出かけられる所ももっとほしい！！,5.534346495,-6.34988812,3.841789542,-3.912920885,-4.029665745
20代,横浜,もっと夫に努力してほしい,2.526905247,-5.653811302,0.028023877,-1.926790952,-8.59242209
20代,横浜,幼稚園料金が高くてくるしい,-1.408525841,3.793581748,3.219431249,-6.337188819,4.678184341
20代,横浜,マタハラよ、なくなれー！！もっと育てやすい社会になって欲しい。,2.825272307,1.658545184,1.188631252,9.751887651,11.49448918
30代,横浜,パパもっと家庭を大切にして！！！,-0.658823159,-7.449092093,2.147267604,3.272795149,17.54037925
20代,横浜,バスとバス停の段差が本当ふべん,-9.209170841,-2.335425166,6.465794977,11.09064308,-8.026618026
20代,横浜,赤ちゃんをつれてゆっくりできるカフェなどがもっとあればいいと思う,-8.236146976,-2.16009388,3.147854878,7.021820077,-12.85784639
30代,横浜,ママも楽しめるベビー施設がもっとあったらいいな。,6.183927098,-2.542878889,3.712863753,4.246020376,-0.045351301
20代,横浜,県外出産での手続きをもっと簡単にしてほしい。医療も。,-2.971397684,6.433129276,-5.900081125,-14.33720388,15.36067346
30代,横浜,1日中フリータイムで使用できるプレイルームが近くにほしい,1.440330674,1.553429962,7.44489816,-6.366824973,-0.711824668
20代,横浜,二人目妊娠中ですが出産して入院してるとき上の子を見ててくれる人がいなくて保育所などを考えているけど受け入れてくれるか不安。,1.795569226,-1.576719238,-10.76912309,-20.24539311,-5.048988617
